,Site,Date,Hour Block,ED Env Prediction
2510,A,2025-07-28 12:00:00,2,47.34662281729218
2511,B,2025-07-28 12:00:00,2,63.27971819481442
2512,C,2025-07-28 12:00:00,2,37.651819777418545
2513,D,2025-07-28 12:00:00,2,28.28060497423194
2514,Total,2025-07-28 12:00:00,2,180.75416916923606
2515,A,2025-07-28 18:00:00,3,41.2851452276818
2516,B,2025-07-28 18:00:00,3,58.06263708533199
2517,C,2025-07-28 18:00:00,3,32.521521364088564
2518,D,2025-07-28 18:00:00,3,24.43381785962664
2519,Total,2025-07-28 18:00:00,3,159.73634568950789
2520,A,2025-07-29 00:00:00,0,14.76309957285058
2521,B,2025-07-29 00:00:00,0,21.77681385641326
2522,C,2025-07-29 00:00:00,0,12.557762131982633
2523,D,2025-07-29 00:00:00,0,8.624116249547626
2524,Total,2025-07-29 00:00:00,0,58.983029914814246
2525,A,2025-07-29 06:00:00,1,28.864710974122936
2526,B,2025-07-29 06:00:00,1,40.554096131473344
2527,C,2025-07-29 06:00:00,1,23.563576601249032
2528,D,2025-07-29 06:00:00,1,17.470627026263582
2529,Total,2025-07-29 06:00:00,1,113.17433808536109
2530,A,2025-07-29 12:00:00,2,44.03192488990835
2531,B,2025-07-29 12:00:00,2,58.94466320767106
2532,C,2025-07-29 12:00:00,2,35.40127108724116
2533,D,2025-07-29 12:00:00,2,27.28138664407056
2534,Total,2025-07-29 12:00:00,2,169.5085081098848
2535,A,2025-07-29 18:00:00,3,39.549176046021614
2536,B,2025-07-29 18:00:00,3,56.26070856581166
2537,C,2025-07-29 18:00:00,3,31.629126125628204
2538,D,2025-07-29 18:00:00,3,23.910237261086863
2539,Total,2025-07-29 18:00:00,3,154.9278081130344
2540,A,2025-07-30 00:00:00,0,15.1377141635918
2541,B,2025-07-30 00:00:00,0,22.44962439257024
2542,C,2025-07-30 00:00:00,0,12.599728475770778
2543,D,2025-07-30 00:00:00,0,8.424264509284997
2544,Total,2025-07-30 00:00:00,0,59.90797206356319
2545,A,2025-07-30 06:00:00,1,29.114677461655514
2546,B,2025-07-30 06:00:00,1,39.875535879306824
2547,C,2025-07-30 06:00:00,1,23.206073274394186
2548,D,2025-07-30 06:00:00,1,17.283619848819168
2549,Total,2025-07-30 06:00:00,1,112.0858805928629
2550,A,2025-07-30 12:00:00,2,42.73106069375457
2551,B,2025-07-30 12:00:00,2,57.76501530437017
2552,C,2025-07-30 12:00:00,2,34.18937710696073
2553,D,2025-07-30 12:00:00,2,26.28929653077585
2554,Total,2025-07-30 12:00:00,2,164.90920114527816
2555,A,2025-07-30 18:00:00,3,38.91409587291284
2556,B,2025-07-30 18:00:00,3,55.841043370637536
2557,C,2025-07-30 18:00:00,3,31.026929450102237
2558,D,2025-07-30 18:00:00,3,23.66881087535694
2559,Total,2025-07-30 18:00:00,3,153.05085887193965
2560,A,2025-07-31 00:00:00,0,14.450001920754893
2561,B,2025-07-31 00:00:00,0,21.39076759210586
2562,C,2025-07-31 00:00:00,0,12.071530170286726
2563,D,2025-07-31 00:00:00,0,8.079780292731142
2564,Total,2025-07-31 00:00:00,0,57.173765449692816
2565,A,2025-07-31 06:00:00,1,29.166692134638733
2566,B,2025-07-31 06:00:00,1,39.83309249316622
2567,C,2025-07-31 06:00:00,1,23.136882360860564
2568,D,2025-07-31 06:00:00,1,17.4119522291206
2569,Total,2025-07-31 06:00:00,1,112.2612096332294
2570,A,2025-07-31 12:00:00,2,42.8528835274274
2571,B,2025-07-31 12:00:00,2,57.14968524599454
2572,C,2025-07-31 12:00:00,2,34.09349067628108
2573,D,2025-07-31 12:00:00,2,26.192668789892487
2574,Total,2025-07-31 12:00:00,2,164.29044428187223
2575,A,2025-07-31 18:00:00,3,38.94520641482608
2576,B,2025-07-31 18:00:00,3,55.388616845028615
2577,C,2025-07-31 18:00:00,3,30.5229445344706
2578,D,2025-07-31 18:00:00,3,23.192180430202765
2579,Total,2025-07-31 18:00:00,3,151.48210765277224
2580,A,2025-08-01 00:00:00,0,14.81940736963004
2581,B,2025-08-01 00:00:00,0,22.1579826598724
2582,C,2025-08-01 00:00:00,0,12.536299991323771
2583,D,2025-08-01 00:00:00,0,8.30311777663533
2584,Total,2025-08-01 00:00:00,0,58.70382545788632
2585,A,2025-08-01 06:00:00,1,28.44076035012173
2586,B,2025-08-01 06:00:00,1,39.16683513703361
2587,C,2025-08-01 06:00:00,1,22.982630197505127
2588,D,2025-08-01 06:00:00,1,17.596797420907432
2589,Total,2025-08-01 06:00:00,1,110.39286779956342
2590,A,2025-08-01 12:00:00,2,43.01754393382842
2591,B,2025-08-01 12:00:00,2,57.53937422273437
2592,C,2025-08-01 12:00:00,2,34.496750227821494
2593,D,2025-08-01 12:00:00,2,26.46782852705526
2594,Total,2025-08-01 12:00:00,2,164.66092120796085
2595,A,2025-08-01 18:00:00,3,39.4046667911897
2596,B,2025-08-01 18:00:00,3,55.258772789800105
2597,C,2025-08-01 18:00:00,3,31.51130126849181
2598,D,2025-08-01 18:00:00,3,23.07716222764791
2599,Total,2025-08-01 18:00:00,3,151.85610038290542
2600,A,2025-08-02 00:00:00,0,16.317565891272935
2601,B,2025-08-02 00:00:00,0,24.051170429187522
2602,C,2025-08-02 00:00:00,0,13.52690356187188
2603,D,2025-08-02 00:00:00,0,9.394170897231962
2604,Total,2025-08-02 00:00:00,0,64.49446089538779
2605,A,2025-08-02 06:00:00,1,27.468415555501824
2606,B,2025-08-02 06:00:00,1,37.64681016796766
2607,C,2025-08-02 06:00:00,1,21.364565705002065
2608,D,2025-08-02 06:00:00,1,17.021186442808325
2609,Total,2025-08-02 06:00:00,1,105.6073804971989
2610,A,2025-08-02 12:00:00,2,42.68094284515733
2611,B,2025-08-02 12:00:00,2,58.64674481973919
2612,C,2025-08-02 12:00:00,2,34.16086495561759
2613,D,2025-08-02 12:00:00,2,26.712206138539916
2614,Total,2025-08-02 12:00:00,2,165.2765344355482
2615,A,2025-08-02 18:00:00,3,40.42039412005348
2616,B,2025-08-02 18:00:00,3,59.778990488388764
2617,C,2025-08-02 18:00:00,3,33.43037979280133
2618,D,2025-08-02 18:00:00,3,24.083125426073792
2619,Total,2025-08-02 18:00:00,3,160.59825197250257
2620,A,2025-08-03 00:00:00,0,17.10364403597202
2621,B,2025-08-03 00:00:00,0,25.030890681650906
2622,C,2025-08-03 00:00:00,0,13.823283723435107
2623,D,2025-08-03 00:00:00,0,9.428007932291594
2624,Total,2025-08-03 00:00:00,0,66.52895019556877
2625,A,2025-08-03 06:00:00,1,28.31129471172934
2626,B,2025-08-03 06:00:00,1,40.05976632251785
2627,C,2025-08-03 06:00:00,1,22.43207001658906
2628,D,2025-08-03 06:00:00,1,17.325516292881346
2629,Total,2025-08-03 06:00:00,1,110.12504533620995
2630,A,2025-08-03 12:00:00,2,42.487302655031804
2631,B,2025-08-03 12:00:00,2,59.803371934836875
2632,C,2025-08-03 12:00:00,2,34.74552383002683
2633,D,2025-08-03 12:00:00,2,25.894719366669673
2634,Total,2025-08-03 12:00:00,2,166.15327217441177
2635,A,2025-08-03 18:00:00,3,40.06601313027147
2636,B,2025-08-03 18:00:00,3,59.35155726552585
2637,C,2025-08-03 18:00:00,3,33.34573059183528
2638,D,2025-08-03 18:00:00,3,24.118762697560854
2639,Total,2025-08-03 18:00:00,3,159.91343326143885
2640,A,2025-08-04 00:00:00,0,16.026474370536082
2641,B,2025-08-04 00:00:00,0,22.897442928671627
2642,C,2025-08-04 00:00:00,0,13.284847714761614
2643,D,2025-08-04 00:00:00,0,8.847534877635693
2644,Total,2025-08-04 00:00:00,0,62.11397273477095
2645,A,2025-08-04 06:00:00,1,31.937949740584678
2646,B,2025-08-04 06:00:00,1,44.029541873911
2647,C,2025-08-04 06:00:00,1,25.453572801306155
2648,D,2025-08-04 06:00:00,1,18.979537400263077
2649,Total,2025-08-04 06:00:00,1,123.00611884851621
2650,A,2025-08-04 12:00:00,2,47.27586516571087
2651,B,2025-08-04 12:00:00,2,62.78274621573785
2652,C,2025-08-04 12:00:00,2,37.61409350676863
2653,D,2025-08-04 12:00:00,2,28.277639428999095
2654,Total,2025-08-04 12:00:00,2,179.5724688554631
2655,A,2025-08-04 18:00:00,3,41.170774647257616
2656,B,2025-08-04 18:00:00,3,58.06843562343033
2657,C,2025-08-04 18:00:00,3,32.44273705565921
2658,D,2025-08-04 18:00:00,3,24.14579222334001
2659,Total,2025-08-04 18:00:00,3,158.7471697979736
2660,A,2025-08-05 00:00:00,0,14.682678890031017
2661,B,2025-08-05 00:00:00,0,21.41274636956798
2662,C,2025-08-05 00:00:00,0,12.367205482963522
2663,D,2025-08-05 00:00:00,0,8.379690451205613
2664,Total,2025-08-05 00:00:00,0,57.90065047228812
2665,A,2025-08-05 06:00:00,1,28.679707796557267
2666,B,2025-08-05 06:00:00,1,40.354773541318515
2667,C,2025-08-05 06:00:00,1,23.327162302139776
2668,D,2025-08-05 06:00:00,1,17.433087712914524
2669,Total,2025-08-05 06:00:00,1,112.17315728596937
2670,A,2025-08-05 12:00:00,2,43.823509867473696
2671,B,2025-08-05 12:00:00,2,58.87601531073824
2672,C,2025-08-05 12:00:00,2,35.34556645725159
2673,D,2025-08-05 12:00:00,2,27.01172908443193
2674,Total,2025-08-05 12:00:00,2,168.44276618816102
2675,A,2025-08-05 18:00:00,3,39.44069664616871
2676,B,2025-08-05 18:00:00,3,55.647474682497815
2677,C,2025-08-05 18:00:00,3,31.57162639011775
2678,D,2025-08-05 18:00:00,3,23.688438176472584
2679,Total,2025-08-05 18:00:00,3,153.4163204160157
2680,A,2025-08-06 00:00:00,0,14.925660274078195
2681,B,2025-08-06 00:00:00,0,22.22941650154805
2682,C,2025-08-06 00:00:00,0,12.528461926773145
2683,D,2025-08-06 00:00:00,0,8.397272919854123
2684,Total,2025-08-06 00:00:00,0,59.25262911736028
2685,A,2025-08-06 06:00:00,1,28.935453816043793
2686,B,2025-08-06 06:00:00,1,39.45215857804867
2687,C,2025-08-06 06:00:00,1,22.7816228190986
2688,D,2025-08-06 06:00:00,1,16.94651379636883
2689,Total,2025-08-06 06:00:00,1,110.34501190510308
2690,A,2025-08-06 12:00:00,2,42.88416613409456
2691,B,2025-08-06 12:00:00,2,57.549150947392
2692,C,2025-08-06 12:00:00,2,34.351392622169925
2693,D,2025-08-06 12:00:00,2,26.3543427057914
2694,Total,2025-08-06 12:00:00,2,164.64832451764923
2695,A,2025-08-06 18:00:00,3,38.706822111255406
2696,B,2025-08-06 18:00:00,3,55.528191910252566
2697,C,2025-08-06 18:00:00,3,30.952037390957013
2698,D,2025-08-06 18:00:00,3,23.38934989920224
2699,Total,2025-08-06 18:00:00,3,151.71672727432738
2700,A,2025-08-07 00:00:00,0,14.16722530855562
2701,B,2025-08-07 00:00:00,0,20.718122458269686
2702,C,2025-08-07 00:00:00,0,11.793163733512046
2703,D,2025-08-07 00:00:00,0,7.8667584831688036
2704,Total,2025-08-07 00:00:00,0,55.5060346407611
2705,A,2025-08-07 06:00:00,1,29.021535085745523
2706,B,2025-08-07 06:00:00,1,39.49237104799587
2707,C,2025-08-07 06:00:00,1,23.101099823858302
2708,D,2025-08-07 06:00:00,1,17.54656486701424
2709,Total,2025-08-07 06:00:00,1,111.5893629076336
2710,A,2025-08-07 12:00:00,2,42.9094843644876
2711,B,2025-08-07 12:00:00,2,57.10288790293801
2712,C,2025-08-07 12:00:00,2,33.96748329334207
2713,D,2025-08-07 12:00:00,2,25.86034130050304
2714,Total,2025-08-07 12:00:00,2,163.5276183519598
2715,A,2025-08-07 18:00:00,3,38.9282322124352
2716,B,2025-08-07 18:00:00,3,55.107651147301084
2717,C,2025-08-07 18:00:00,3,30.595931727292268
2718,D,2025-08-07 18:00:00,3,23.21766675787947
2719,Total,2025-08-07 18:00:00,3,150.94543786962566
2720,A,2025-08-08 00:00:00,0,14.566355533187842
2721,B,2025-08-08 00:00:00,0,22.040237619241772
2722,C,2025-08-08 00:00:00,0,12.223853083004993
2723,D,2025-08-08 00:00:00,0,8.231070186035724
2724,Total,2025-08-08 00:00:00,0,58.12878883863328
2725,A,2025-08-08 06:00:00,1,28.516844238633997
2726,B,2025-08-08 06:00:00,1,38.99248145076934
2727,C,2025-08-08 06:00:00,1,23.01879993746735
2728,D,2025-08-08 06:00:00,1,17.49381881934434
2729,Total,2025-08-08 06:00:00,1,110.51503335849489
2730,A,2025-08-08 12:00:00,2,43.52123132639591
2731,B,2025-08-08 12:00:00,2,57.665476107350514
2732,C,2025-08-08 12:00:00,2,34.82685558810014
2733,D,2025-08-08 12:00:00,2,26.770150125988167
2734,Total,2025-08-08 12:00:00,2,166.45803445611222
2735,A,2025-08-08 18:00:00,3,39.3612452259664
2736,B,2025-08-08 18:00:00,3,55.75487006941291
2737,C,2025-08-08 18:00:00,3,31.463146906322844
2738,D,2025-08-08 18:00:00,3,22.91668849583646
2739,Total,2025-08-08 18:00:00,3,152.57638006656757
2740,A,2025-08-09 00:00:00,0,16.49684975263247
2741,B,2025-08-09 00:00:00,0,23.919379912217202
2742,C,2025-08-09 00:00:00,0,13.427363397018551
2743,D,2025-08-09 00:00:00,0,9.494390525768498
2744,Total,2025-08-09 00:00:00,0,64.71069303826512
2745,A,2025-08-09 06:00:00,1,27.322653204821776
2746,B,2025-08-09 06:00:00,1,37.70843320287497
2747,C,2025-08-09 06:00:00,1,21.36981609474274
2748,D,2025-08-09 06:00:00,1,17.009719772638316
2749,Total,2025-08-09 06:00:00,1,105.77237660892145
2750,A,2025-08-09 12:00:00,2,42.683913334139916
2751,B,2025-08-09 12:00:00,2,58.6865552643612
2752,C,2025-08-09 12:00:00,2,34.2312164836128
2753,D,2025-08-09 12:00:00,2,26.65808577322491
2754,Total,2025-08-09 12:00:00,2,165.83128534604018
2755,A,2025-08-09 18:00:00,3,40.71429208361998
2756,B,2025-08-09 18:00:00,3,59.846749799433226
2757,C,2025-08-09 18:00:00,3,33.39750166577699
2758,D,2025-08-09 18:00:00,3,24.252236839415446
2759,Total,2025-08-09 18:00:00,3,161.56625299830011
2760,A,2025-08-10 00:00:00,0,17.239104864930678
2761,B,2025-08-10 00:00:00,0,25.456460651017142
2762,C,2025-08-10 00:00:00,0,13.7592701623112
2763,D,2025-08-10 00:00:00,0,9.516766827459744
2764,Total,2025-08-10 00:00:00,0,67.31017252794786
2765,A,2025-08-10 06:00:00,1,28.39295120884548
2766,B,2025-08-10 06:00:00,1,40.01796279570129
2767,C,2025-08-10 06:00:00,1,22.280369415423532
2768,D,2025-08-10 06:00:00,1,17.13505664709333
2769,Total,2025-08-10 06:00:00,1,110.06717807640499
2770,A,2025-08-10 12:00:00,2,42.58873384289061
2771,B,2025-08-10 12:00:00,2,60.04536107380653
2772,C,2025-08-10 12:00:00,2,35.017671677888
2773,D,2025-08-10 12:00:00,2,26.205424889250246
2774,Total,2025-08-10 12:00:00,2,167.57161784920305
2775,A,2025-08-10 18:00:00,3,40.04491987813567
2776,B,2025-08-10 18:00:00,3,59.27838922979132
2777,C,2025-08-10 18:00:00,3,33.03851924976545
2778,D,2025-08-10 18:00:00,3,23.951350723602623
2779,Total,2025-08-10 18:00:00,3,159.69153579140465
2780,A,2025-08-11 00:00:00,0,16.134860873292045
2781,B,2025-08-11 00:00:00,0,22.846647669700275
2782,C,2025-08-11 00:00:00,0,13.196531984524125
2783,D,2025-08-11 00:00:00,0,8.956517900615705
2784,Total,2025-08-11 00:00:00,0,62.32209808525812
2785,A,2025-08-11 06:00:00,1,31.923749948110096
2786,B,2025-08-11 06:00:00,1,44.2295764107996
2787,C,2025-08-11 06:00:00,1,25.438733185673236
2788,D,2025-08-11 06:00:00,1,19.082077263704637
2789,Total,2025-08-11 06:00:00,1,123.45767237585478
2790,A,2025-08-11 12:00:00,2,47.432427863145534
2791,B,2025-08-11 12:00:00,2,62.96332374027103
2792,C,2025-08-11 12:00:00,2,37.502831874615815
2793,D,2025-08-11 12:00:00,2,28.115856818798328
2794,Total,2025-08-11 12:00:00,2,180.07590902462294
2795,A,2025-08-11 18:00:00,3,41.311983100499994
2796,B,2025-08-11 18:00:00,3,57.97432949363761
2797,C,2025-08-11 18:00:00,3,32.52074012720823
2798,D,2025-08-11 18:00:00,3,24.419561294238406
2799,Total,2025-08-11 18:00:00,3,159.42246050020623
2800,A,2025-08-12 00:00:00,0,14.55917236322062
2801,B,2025-08-12 00:00:00,0,21.410071008071434
2802,C,2025-08-12 00:00:00,0,12.142808937045414
2803,D,2025-08-12 00:00:00,0,8.20359516954342
2804,Total,2025-08-12 00:00:00,0,57.40041197413702
2805,A,2025-08-12 06:00:00,1,28.837440029425352
2806,B,2025-08-12 06:00:00,1,40.417536021337234
2807,C,2025-08-12 06:00:00,1,23.52850419040467
2808,D,2025-08-12 06:00:00,1,17.48911721795439
2809,Total,2025-08-12 06:00:00,1,112.71661151554083
2810,A,2025-08-12 12:00:00,2,44.07089312026438
2811,B,2025-08-12 12:00:00,2,59.21110961803552
2812,C,2025-08-12 12:00:00,2,35.46675618769396
2813,D,2025-08-12 12:00:00,2,27.271293304048164
2814,Total,2025-08-12 12:00:00,2,169.69954277797487
2815,A,2025-08-12 18:00:00,3,39.44000243492852
2816,B,2025-08-12 18:00:00,3,55.91089082212053
2817,C,2025-08-12 18:00:00,3,31.49485584565309
2818,D,2025-08-12 18:00:00,3,23.520721250797443
2819,Total,2025-08-12 18:00:00,3,153.6121995021023
2820,A,2025-08-13 00:00:00,0,14.993167677418004
2821,B,2025-08-13 00:00:00,0,21.962468400227085
2822,C,2025-08-13 00:00:00,0,12.716911042717197
2823,D,2025-08-13 00:00:00,0,8.575556705187223
2824,Total,2025-08-13 00:00:00,0,59.39573264611105
2825,A,2025-08-13 06:00:00,1,28.95108327352767
2826,B,2025-08-13 06:00:00,1,39.659754499247065
2827,C,2025-08-13 06:00:00,1,22.967672083394685
2828,D,2025-08-13 06:00:00,1,17.045630144326363
2829,Total,2025-08-13 06:00:00,1,110.84362243632813
2830,A,2025-08-13 12:00:00,2,43.07394565267205
2831,B,2025-08-13 12:00:00,2,57.749144385028394
2832,C,2025-08-13 12:00:00,2,34.47262204536415
2833,D,2025-08-13 12:00:00,2,26.415758810327954
2834,Total,2025-08-13 12:00:00,2,165.22457598669084
2835,A,2025-08-13 18:00:00,3,38.98867898934277
2836,B,2025-08-13 18:00:00,3,55.72297850708665
2837,C,2025-08-13 18:00:00,3,31.029889723966754
2838,D,2025-08-13 18:00:00,3,23.598776274162553
2839,Total,2025-08-13 18:00:00,3,152.3859485088753
2840,A,2025-08-14 00:00:00,0,14.149081780770118
2841,B,2025-08-14 00:00:00,0,21.161108405544397
2842,C,2025-08-14 00:00:00,0,12.12564748162133
2843,D,2025-08-14 00:00:00,0,7.934345880960362
2844,Total,2025-08-14 00:00:00,0,56.31542236126538
2845,A,2025-08-14 06:00:00,1,29.21419106636077
2846,B,2025-08-14 06:00:00,1,39.43271256809457
2847,C,2025-08-14 06:00:00,1,23.25021887485829
2848,D,2025-08-14 06:00:00,1,17.6517706937805
2849,Total,2025-08-14 06:00:00,1,111.69463238600963
2850,A,2025-08-14 12:00:00,2,43.02682111777274
2851,B,2025-08-14 12:00:00,2,57.3575229784106
2852,C,2025-08-14 12:00:00,2,34.34225561432411
2853,D,2025-08-14 12:00:00,2,26.17329714030231
2854,Total,2025-08-14 12:00:00,2,164.3946211884563
2855,A,2025-08-14 18:00:00,3,39.00927329437851
2856,B,2025-08-14 18:00:00,3,55.089995501870646
2857,C,2025-08-14 18:00:00,3,30.55532872584634
2858,D,2025-08-14 18:00:00,3,23.10939488960532
2859,Total,2025-08-14 18:00:00,3,150.47758720249024
2860,A,2025-08-15 00:00:00,0,15.049680254414566
2861,B,2025-08-15 00:00:00,0,22.61616753576314
2862,C,2025-08-15 00:00:00,0,12.792569208621183
2863,D,2025-08-15 00:00:00,0,8.736203568898238
2864,Total,2025-08-15 00:00:00,0,60.134502646938806
2865,A,2025-08-15 06:00:00,1,28.77890151285539
2866,B,2025-08-15 06:00:00,1,39.58157844160125
2867,C,2025-08-15 06:00:00,1,23.345452098175457
2868,D,2025-08-15 06:00:00,1,17.74766732576428
2869,Total,2025-08-15 06:00:00,1,111.5446255569306
2870,A,2025-08-15 12:00:00,2,43.55750370557797
2871,B,2025-08-15 12:00:00,2,57.48466785401221
2872,C,2025-08-15 12:00:00,2,34.90444013465367
2873,D,2025-08-15 12:00:00,2,26.712523951396545
2874,Total,2025-08-15 12:00:00,2,165.79334952361842
2875,A,2025-08-15 18:00:00,3,39.538288912906204
2876,B,2025-08-15 18:00:00,3,55.963566629124315
2877,C,2025-08-15 18:00:00,3,31.850792074028544
2878,D,2025-08-15 18:00:00,3,23.368952107736387
2879,Total,2025-08-15 18:00:00,3,153.18429964745323
2880,A,2025-08-16 00:00:00,0,16.955743176179396
2881,B,2025-08-16 00:00:00,0,24.762649249881015
2882,C,2025-08-16 00:00:00,0,13.711742288778062
2883,D,2025-08-16 00:00:00,0,9.745570005279905
2884,Total,2025-08-16 00:00:00,0,66.22569614110755
2885,A,2025-08-16 06:00:00,1,27.837578018596233
2886,B,2025-08-16 06:00:00,1,38.24042776152003
2887,C,2025-08-16 06:00:00,1,21.86396798349772
2888,D,2025-08-16 06:00:00,1,17.40132214917135
2889,Total,2025-08-16 06:00:00,1,107.21531614475124
2890,A,2025-08-16 12:00:00,2,42.60061818077265
2891,B,2025-08-16 12:00:00,2,58.87405139532684
2892,C,2025-08-16 12:00:00,2,34.241865801614495
2893,D,2025-08-16 12:00:00,2,26.816234684841557
2894,Total,2025-08-16 12:00:00,2,165.27399856780966
2895,A,2025-08-16 18:00:00,3,40.969280082587076
2896,B,2025-08-16 18:00:00,3,60.307907880285825
2897,C,2025-08-16 18:00:00,3,33.6769239774749
2898,D,2025-08-16 18:00:00,3,24.38968079850448
2899,Total,2025-08-16 18:00:00,3,161.87620844687697
2900,A,2025-08-17 00:00:00,0,17.977139110954703
2901,B,2025-08-17 00:00:00,0,26.166942826906052
2902,C,2025-08-17 00:00:00,0,14.483922800715096
2903,D,2025-08-17 00:00:00,0,10.24816203038177
2904,Total,2025-08-17 00:00:00,0,69.89622484236563
2905,A,2025-08-17 06:00:00,1,28.76087911346237
2906,B,2025-08-17 06:00:00,1,40.801074098990966
2907,C,2025-08-17 06:00:00,1,22.45163369864367
2908,D,2025-08-17 06:00:00,1,17.341536253919966
2909,Total,2025-08-17 06:00:00,1,110.90842079111367
2910,A,2025-08-17 12:00:00,2,42.84271342416612
2911,B,2025-08-17 12:00:00,2,60.49960499629306
2912,C,2025-08-17 12:00:00,2,35.134624008377344
2913,D,2025-08-17 12:00:00,2,26.33814084333436
2914,Total,2025-08-17 12:00:00,2,167.48205815955762
2915,A,2025-08-17 18:00:00,3,40.497033607377844
2916,B,2025-08-17 18:00:00,3,60.04122675264914
2917,C,2025-08-17 18:00:00,3,33.40213822464033
2918,D,2025-08-17 18:00:00,3,24.50219273086952
2919,Total,2025-08-17 18:00:00,3,160.78039330879193
2920,A,2025-08-18 00:00:00,0,16.476900157388094
2921,B,2025-08-18 00:00:00,0,23.81726733153236
2922,C,2025-08-18 00:00:00,0,13.743587551381381
2923,D,2025-08-18 00:00:00,0,9.264119961840724
2924,Total,2025-08-18 00:00:00,0,64.02995044123026
2925,A,2025-08-18 06:00:00,1,32.41919017598009
2926,B,2025-08-18 06:00:00,1,44.42579886123364
2927,C,2025-08-18 06:00:00,1,25.542122547316527
2928,D,2025-08-18 06:00:00,1,19.418043792743536
2929,Total,2025-08-18 06:00:00,1,123.60526047941285
2930,A,2025-08-18 12:00:00,2,47.558593372779086
2931,B,2025-08-18 12:00:00,2,63.70208137163251
2932,C,2025-08-18 12:00:00,2,37.78298625266673
2933,D,2025-08-18 12:00:00,2,28.328947425028034
2934,Total,2025-08-18 12:00:00,2,180.08837367773984
2935,A,2025-08-18 18:00:00,3,41.969352746872325
2936,B,2025-08-18 18:00:00,3,58.86934855026077
2937,C,2025-08-18 18:00:00,3,32.77601258974393
2938,D,2025-08-18 18:00:00,3,24.721205918989103
2939,Total,2025-08-18 18:00:00,3,160.3141844783072
2940,A,2025-08-19 00:00:00,0,15.100842964101659
2941,B,2025-08-19 00:00:00,0,22.40439728130545
2942,C,2025-08-19 00:00:00,0,12.790557097903914
2943,D,2025-08-19 00:00:00,0,8.775187674161202
2944,Total,2025-08-19 00:00:00,0,59.75875147222896
2945,A,2025-08-19 06:00:00,1,28.93846141871879
2946,B,2025-08-19 06:00:00,1,40.797921004901205
2947,C,2025-08-19 06:00:00,1,23.528132349993285
2948,D,2025-08-19 06:00:00,1,17.532158359130584
2949,Total,2025-08-19 06:00:00,1,112.29868833198896
2950,A,2025-08-19 12:00:00,2,44.15353874722558
2951,B,2025-08-19 12:00:00,2,59.35566999932935
2952,C,2025-08-19 12:00:00,2,35.70044036431369
2953,D,2025-08-19 12:00:00,2,27.36371807700064
2954,Total,2025-08-19 12:00:00,2,168.83346825207948
2955,A,2025-08-19 18:00:00,3,40.14887750721641
2956,B,2025-08-19 18:00:00,3,57.116996619190665
2957,C,2025-08-19 18:00:00,3,32.05036588573137
2958,D,2025-08-19 18:00:00,3,24.195174620537024
2959,Total,2025-08-19 18:00:00,3,155.5451450220522
2960,A,2025-08-20 00:00:00,0,15.438968329269729
2961,B,2025-08-20 00:00:00,0,22.794795777480736
2962,C,2025-08-20 00:00:00,0,12.97699548720725
2963,D,2025-08-20 00:00:00,0,8.74887443718591
2964,Total,2025-08-20 00:00:00,0,60.68614308929488
2965,A,2025-08-20 06:00:00,1,29.051050206244458
2966,B,2025-08-20 06:00:00,1,39.9370492285146
2967,C,2025-08-20 06:00:00,1,23.242162534585457
2968,D,2025-08-20 06:00:00,1,17.336916173390414
2969,Total,2025-08-20 06:00:00,1,110.88386173309499
2970,A,2025-08-20 12:00:00,2,43.08903182616503
2971,B,2025-08-20 12:00:00,2,57.91643389356907
2972,C,2025-08-20 12:00:00,2,34.59840327638302
2973,D,2025-08-20 12:00:00,2,26.58894793124898
2974,Total,2025-08-20 12:00:00,2,164.3720375734035
2975,A,2025-08-20 18:00:00,3,39.54806314974683
2976,B,2025-08-20 18:00:00,3,56.46379604859785
2977,C,2025-08-20 18:00:00,3,31.505572683544983
2978,D,2025-08-20 18:00:00,3,23.900092291240213
2979,Total,2025-08-20 18:00:00,3,153.27571866132305
2980,A,2025-08-21 00:00:00,0,14.688433445768604
2981,B,2025-08-21 00:00:00,0,21.877098271557372
2982,C,2025-08-21 00:00:00,0,12.63695646723952
2983,D,2025-08-21 00:00:00,0,8.542578852203407
2984,Total,2025-08-21 00:00:00,0,58.33849182292619
2985,A,2025-08-21 06:00:00,1,29.351381196835387
2986,B,2025-08-21 06:00:00,1,40.04936700533828
2987,C,2025-08-21 06:00:00,1,23.459693525930764
2988,D,2025-08-21 06:00:00,1,17.581157084392064
2989,Total,2025-08-21 06:00:00,1,111.78895022839116
2990,A,2025-08-21 12:00:00,2,43.18272681038826
2991,B,2025-08-21 12:00:00,2,57.25758069257516
2992,C,2025-08-21 12:00:00,2,34.44308515225607
2993,D,2025-08-21 12:00:00,2,26.448025045303364
2994,Total,2025-08-21 12:00:00,2,163.54185829468184
2995,A,2025-08-21 18:00:00,3,39.18464000330323
2996,B,2025-08-21 18:00:00,3,55.481250153259275
2997,C,2025-08-21 18:00:00,3,30.96968813098774
2998,D,2025-08-21 18:00:00,3,23.517966947343435
2999,Total,2025-08-21 18:00:00,3,150.64669284968167
3000,A,2025-08-22 00:00:00,0,15.566560640126974
3001,B,2025-08-22 00:00:00,0,23.19947650971739
3002,C,2025-08-22 00:00:00,0,13.314675203982047
3003,D,2025-08-22 00:00:00,0,9.04228951297284
3004,Total,2025-08-22 00:00:00,0,61.65481502849632
