Date,unique_entry_per_day,total_encounters,total_admissions
2020-09-20 12:00:00,148,160,49
2020-09-20 18:00:00,120,129,43
2020-09-21 00:00:00,51,53,16
2020-09-21 06:00:00,113,123,40
2020-09-21 12:00:00,154,170,50
2020-09-21 18:00:00,143,154,31
2020-09-22 00:00:00,60,62,16
2020-09-22 06:00:00,81,88,36
2020-09-22 12:00:00,141,163,44
2020-09-22 18:00:00,138,156,37
2020-09-23 00:00:00,59,60,8
2020-09-23 06:00:00,82,90,31
2020-09-23 12:00:00,137,151,55
2020-09-23 18:00:00,133,148,31
2020-09-24 00:00:00,47,53,20
2020-09-24 06:00:00,84,92,26
2020-09-24 12:00:00,150,162,43
2020-09-24 18:00:00,111,121,25
2020-09-25 00:00:00,57,61,16
2020-09-25 06:00:00,93,101,30
2020-09-25 12:00:00,119,125,43
2020-09-25 18:00:00,122,130,31
2020-09-26 00:00:00,55,57,18
2020-09-26 06:00:00,98,105,25
2020-09-26 12:00:00,138,150,37
2020-09-26 18:00:00,122,129,31
2020-09-27 00:00:00,52,53,19
2020-09-27 06:00:00,76,82,22
2020-09-27 12:00:00,146,154,32
2020-09-27 18:00:00,133,138,27
2020-09-28 00:00:00,41,41,6
2020-09-28 06:00:00,87,97,22
2020-09-28 12:00:00,131,139,31
2020-09-28 18:00:00,115,121,30
2020-09-29 00:00:00,36,36,10
2020-09-29 06:00:00,73,76,22
2020-09-29 12:00:00,160,174,51
2020-09-29 18:00:00,135,150,37
2020-09-30 00:00:00,44,44,18
2020-09-30 06:00:00,75,78,25
2020-09-30 12:00:00,148,155,53
2020-09-30 18:00:00,91,99,26
2020-10-01 00:00:00,40,40,11
2020-10-01 06:00:00,84,90,29
2020-10-01 12:00:00,132,140,38
2020-10-01 18:00:00,118,131,36
2020-10-02 00:00:00,48,50,9
2020-10-02 06:00:00,87,95,27
2020-10-02 12:00:00,124,137,48
2020-10-02 18:00:00,113,123,28
2020-10-03 00:00:00,50,52,17
2020-10-03 06:00:00,75,76,20
2020-10-03 12:00:00,130,138,39
2020-10-03 18:00:00,134,145,31
2020-10-04 00:00:00,55,58,11
2020-10-04 06:00:00,99,103,35
2020-10-04 12:00:00,137,149,34
2020-10-04 18:00:00,145,159,32
2020-10-05 00:00:00,59,65,17
2020-10-05 06:00:00,86,91,32
2020-10-05 12:00:00,159,169,55
2020-10-05 18:00:00,142,154,47
2020-10-06 00:00:00,44,45,12
2020-10-06 06:00:00,75,83,23
2020-10-06 12:00:00,134,147,47
2020-10-06 18:00:00,136,148,29
2020-10-07 00:00:00,34,37,5
2020-10-07 06:00:00,98,108,31
2020-10-07 12:00:00,132,154,52
2020-10-07 18:00:00,135,152,33
2020-10-08 00:00:00,57,59,16
2020-10-08 06:00:00,100,112,33
2020-10-08 12:00:00,135,155,42
2020-10-08 18:00:00,137,151,30
2020-10-09 00:00:00,44,45,13
2020-10-09 06:00:00,92,100,29
2020-10-09 12:00:00,120,133,35
2020-10-09 18:00:00,128,138,34
2020-10-10 00:00:00,44,46,14
2020-10-10 06:00:00,90,100,26
2020-10-10 12:00:00,137,149,42
2020-10-10 18:00:00,139,158,31
2020-10-11 00:00:00,44,45,15
2020-10-11 06:00:00,95,103,32
2020-10-11 12:00:00,143,159,35
2020-10-11 18:00:00,126,140,33
2020-10-12 00:00:00,51,53,14
2020-10-12 06:00:00,114,127,36
2020-10-12 12:00:00,154,177,50
2020-10-12 18:00:00,122,132,32
2020-10-13 00:00:00,43,43,13
2020-10-13 06:00:00,90,99,29
2020-10-13 12:00:00,152,169,42
2020-10-13 18:00:00,142,148,32
2020-10-14 00:00:00,39,43,11
2020-10-14 06:00:00,83,94,24
2020-10-14 12:00:00,149,164,39
2020-10-14 18:00:00,122,128,28
2020-10-15 00:00:00,43,44,15
2020-10-15 06:00:00,101,108,33
2020-10-15 12:00:00,117,127,35
2020-10-15 18:00:00,114,123,27
2020-10-16 00:00:00,56,57,19
2020-10-16 06:00:00,99,110,27
2020-10-16 12:00:00,124,131,41
2020-10-16 18:00:00,122,132,37
2020-10-17 00:00:00,52,54,18
2020-10-17 06:00:00,80,83,28
2020-10-17 12:00:00,136,144,44
2020-10-17 18:00:00,129,142,24
2020-10-18 00:00:00,43,46,15
2020-10-18 06:00:00,98,108,36
2020-10-18 12:00:00,133,142,35
2020-10-18 18:00:00,104,109,27
2020-10-19 00:00:00,38,39,6
2020-10-19 06:00:00,88,100,21
2020-10-19 12:00:00,137,147,40
2020-10-19 18:00:00,117,122,31
2020-10-20 00:00:00,33,34,14
2020-10-20 06:00:00,84,95,25
2020-10-20 12:00:00,117,126,42
2020-10-20 18:00:00,123,131,29
2020-10-21 00:00:00,51,54,14
2020-10-21 06:00:00,93,101,30
2020-10-21 12:00:00,129,142,48
2020-10-21 18:00:00,115,128,39
2020-10-22 00:00:00,47,49,17
2020-10-22 06:00:00,90,100,31
2020-10-22 12:00:00,134,144,41
2020-10-22 18:00:00,118,125,35
2020-10-23 00:00:00,52,52,13
2020-10-23 06:00:00,71,74,21
2020-10-23 12:00:00,136,144,46
2020-10-23 18:00:00,124,140,31
2020-10-24 00:00:00,33,34,7
2020-10-24 06:00:00,84,95,25
2020-10-24 12:00:00,134,151,37
2020-10-24 18:00:00,125,138,37
2020-10-25 00:00:00,51,51,14
2020-10-25 06:00:00,77,80,24
2020-10-25 12:00:00,135,148,41
2020-10-25 18:00:00,105,117,25
2020-10-26 00:00:00,46,46,18
2020-10-26 06:00:00,90,96,24
2020-10-26 12:00:00,131,151,45
2020-10-26 18:00:00,107,115,25
2020-10-27 00:00:00,30,30,10
2020-10-27 06:00:00,88,93,30
2020-10-27 12:00:00,130,138,45
2020-10-27 18:00:00,112,120,39
2020-10-28 00:00:00,49,52,23
2020-10-28 06:00:00,87,92,29
2020-10-28 12:00:00,142,157,42
2020-10-28 18:00:00,126,137,22
2020-10-29 00:00:00,47,49,6
2020-10-29 06:00:00,88,102,31
2020-10-29 12:00:00,119,127,40
2020-10-29 18:00:00,111,121,22
2020-10-30 00:00:00,55,57,16
2020-10-30 06:00:00,77,83,33
2020-10-30 12:00:00,143,164,53
2020-10-30 18:00:00,120,126,38
2020-10-31 00:00:00,56,58,8
2020-10-31 06:00:00,84,87,20
2020-10-31 12:00:00,135,150,44
2020-10-31 18:00:00,94,103,21
2020-11-01 00:00:00,49,51,12
2020-11-01 06:00:00,105,115,32
2020-11-01 12:00:00,118,130,40
2020-11-01 18:00:00,113,120,28
2020-11-02 00:00:00,56,60,14
2020-11-02 06:00:00,97,110,29
2020-11-02 12:00:00,147,166,38
2020-11-02 18:00:00,125,131,36
2020-11-03 00:00:00,49,49,17
2020-11-03 06:00:00,110,113,29
2020-11-03 12:00:00,137,156,38
2020-11-03 18:00:00,102,107,24
2020-11-04 00:00:00,44,45,16
2020-11-04 06:00:00,87,96,24
2020-11-04 12:00:00,122,134,38
2020-11-04 18:00:00,122,132,28
2020-11-05 00:00:00,38,38,11
2020-11-05 06:00:00,103,114,32
2020-11-05 12:00:00,145,167,49
2020-11-05 18:00:00,125,129,33
2020-11-06 00:00:00,41,47,16
2020-11-06 06:00:00,99,105,31
2020-11-06 12:00:00,148,164,53
2020-11-06 18:00:00,131,136,32
2020-11-07 00:00:00,51,52,10
2020-11-07 06:00:00,99,108,26
2020-11-07 12:00:00,128,141,34
2020-11-07 18:00:00,140,151,26
2020-11-08 00:00:00,53,55,18
2020-11-08 06:00:00,100,109,30
2020-11-08 12:00:00,155,170,47
2020-11-08 18:00:00,130,144,31
2020-11-09 00:00:00,55,57,14
2020-11-09 06:00:00,112,135,49
2020-11-09 12:00:00,158,177,59
2020-11-09 18:00:00,92,101,25
2020-11-10 00:00:00,46,53,11
2020-11-10 06:00:00,93,102,32
2020-11-10 12:00:00,137,154,44
2020-11-10 18:00:00,99,105,28
2020-11-11 00:00:00,44,45,9
2020-11-11 06:00:00,95,104,38
2020-11-11 12:00:00,120,135,38
2020-11-11 18:00:00,105,117,36
2020-11-12 00:00:00,47,49,11
2020-11-12 06:00:00,81,88,31
2020-11-12 12:00:00,114,125,40
2020-11-12 18:00:00,112,126,36
2020-11-13 00:00:00,49,50,7
2020-11-13 06:00:00,98,111,30
2020-11-13 12:00:00,132,150,39
2020-11-13 18:00:00,110,118,26
2020-11-14 00:00:00,49,51,16
2020-11-14 06:00:00,102,112,31
2020-11-14 12:00:00,130,140,40
2020-11-14 18:00:00,110,119,31
2020-11-15 00:00:00,54,58,12
2020-11-15 06:00:00,83,89,24
2020-11-15 12:00:00,129,137,37
2020-11-15 18:00:00,110,129,30
2020-11-16 00:00:00,52,54,21
2020-11-16 06:00:00,103,113,28
2020-11-16 12:00:00,150,165,46
2020-11-16 18:00:00,101,107,24
2020-11-17 00:00:00,45,48,12
2020-11-17 06:00:00,83,87,30
2020-11-17 12:00:00,135,151,47
2020-11-17 18:00:00,104,109,28
2020-11-18 00:00:00,45,45,8
2020-11-18 06:00:00,84,95,33
2020-11-18 12:00:00,153,175,59
2020-11-18 18:00:00,117,128,30
2020-11-19 00:00:00,56,63,16
2020-11-19 06:00:00,95,105,31
2020-11-19 12:00:00,148,163,55
2020-11-19 18:00:00,95,104,25
2020-11-20 00:00:00,30,32,17
2020-11-20 06:00:00,85,95,27
2020-11-20 12:00:00,103,117,36
2020-11-20 18:00:00,91,97,26
2020-11-21 00:00:00,44,45,13
2020-11-21 06:00:00,74,78,27
2020-11-21 12:00:00,129,135,38
2020-11-21 18:00:00,95,104,17
2020-11-22 00:00:00,55,58,20
2020-11-22 06:00:00,65,72,14
2020-11-22 12:00:00,133,152,34
2020-11-22 18:00:00,117,130,31
2020-11-23 00:00:00,41,43,12
2020-11-23 06:00:00,103,108,26
2020-11-23 12:00:00,132,142,37
2020-11-23 18:00:00,123,130,34
2020-11-24 00:00:00,45,49,18
2020-11-24 06:00:00,82,87,24
2020-11-24 12:00:00,131,145,58
2020-11-24 18:00:00,108,115,38
2020-11-25 00:00:00,44,45,15
2020-11-25 06:00:00,86,91,28
2020-11-25 12:00:00,127,136,45
2020-11-25 18:00:00,95,95,26
2020-11-26 00:00:00,50,52,8
2020-11-26 06:00:00,57,62,18
2020-11-26 12:00:00,90,103,31
2020-11-26 18:00:00,116,129,34
2020-11-27 00:00:00,42,44,10
2020-11-27 06:00:00,86,95,37
2020-11-27 12:00:00,116,125,41
2020-11-27 18:00:00,103,112,37
2020-11-28 00:00:00,52,54,10
2020-11-28 06:00:00,78,83,21
2020-11-28 12:00:00,132,148,49
2020-11-28 18:00:00,114,125,23
2020-11-29 00:00:00,42,46,18
2020-11-29 06:00:00,82,88,22
2020-11-29 12:00:00,139,154,36
2020-11-29 18:00:00,106,111,22
2020-11-30 00:00:00,38,43,14
2020-11-30 06:00:00,75,80,20
2020-11-30 12:00:00,155,168,57
2020-11-30 18:00:00,108,118,29
2020-12-01 00:00:00,29,30,6
2020-12-01 06:00:00,82,87,18
2020-12-01 12:00:00,117,128,43
2020-12-01 18:00:00,98,112,22
2020-12-02 00:00:00,51,54,14
2020-12-02 06:00:00,54,63,25
2020-12-02 12:00:00,129,144,46
2020-12-02 18:00:00,97,106,21
2020-12-03 00:00:00,34,35,12
2020-12-03 06:00:00,86,89,25
2020-12-03 12:00:00,128,142,49
2020-12-03 18:00:00,119,124,26
2020-12-04 00:00:00,35,35,8
2020-12-04 06:00:00,100,106,37
2020-12-04 12:00:00,144,158,44
2020-12-04 18:00:00,114,124,31
2020-12-05 00:00:00,49,50,17
2020-12-05 06:00:00,87,95,28
2020-12-05 12:00:00,137,142,40
2020-12-05 18:00:00,90,96,25
2020-12-06 00:00:00,45,47,11
2020-12-06 06:00:00,87,93,19
2020-12-06 12:00:00,130,144,39
2020-12-06 18:00:00,104,108,29
2020-12-07 00:00:00,34,36,8
2020-12-07 06:00:00,92,104,26
2020-12-07 12:00:00,130,139,43
2020-12-07 18:00:00,114,126,29
2020-12-08 00:00:00,47,48,19
2020-12-08 06:00:00,85,96,28
2020-12-08 12:00:00,143,154,57
2020-12-08 18:00:00,96,107,24
2020-12-09 00:00:00,51,52,12
2020-12-09 06:00:00,69,74,25
2020-12-09 12:00:00,129,143,42
2020-12-09 18:00:00,113,118,29
2020-12-10 00:00:00,43,46,17
2020-12-10 06:00:00,97,108,31
2020-12-10 12:00:00,113,118,44
2020-12-10 18:00:00,100,111,32
2020-12-11 00:00:00,52,53,16
2020-12-11 06:00:00,92,96,30
2020-12-11 12:00:00,138,149,34
2020-12-11 18:00:00,102,106,19
2020-12-12 00:00:00,45,47,9
2020-12-12 06:00:00,59,60,21
2020-12-12 12:00:00,97,108,29
2020-12-12 18:00:00,104,113,29
2020-12-13 00:00:00,49,49,19
2020-12-13 06:00:00,65,67,22
2020-12-13 12:00:00,96,100,32
2020-12-13 18:00:00,99,113,30
2020-12-14 00:00:00,37,37,10
2020-12-14 06:00:00,77,82,21
2020-12-14 12:00:00,131,144,54
2020-12-14 18:00:00,111,121,32
2020-12-15 00:00:00,38,39,15
2020-12-15 06:00:00,83,90,24
2020-12-15 12:00:00,119,132,50
2020-12-15 18:00:00,126,138,31
2020-12-16 00:00:00,42,44,14
2020-12-16 06:00:00,83,86,34
2020-12-16 12:00:00,145,162,52
2020-12-16 18:00:00,108,116,34
2020-12-17 00:00:00,29,31,8
2020-12-17 06:00:00,86,87,28
2020-12-17 12:00:00,125,133,44
2020-12-17 18:00:00,105,114,30
2020-12-18 00:00:00,41,43,10
2020-12-18 06:00:00,83,87,26
2020-12-18 12:00:00,126,142,45
2020-12-18 18:00:00,107,116,36
2020-12-19 00:00:00,40,41,9
2020-12-19 06:00:00,67,70,19
2020-12-19 12:00:00,127,134,23
2020-12-19 18:00:00,109,115,24
2020-12-20 00:00:00,51,54,12
2020-12-20 06:00:00,82,87,26
2020-12-20 12:00:00,119,131,38
2020-12-20 18:00:00,98,110,22
2020-12-21 00:00:00,44,44,14
2020-12-21 06:00:00,94,105,27
2020-12-21 12:00:00,119,128,53
2020-12-21 18:00:00,100,107,23
2020-12-22 00:00:00,56,60,13
2020-12-22 06:00:00,78,83,33
2020-12-22 12:00:00,114,125,40
2020-12-22 18:00:00,113,124,24
2020-12-23 00:00:00,36,36,11
2020-12-23 06:00:00,62,64,25
2020-12-23 12:00:00,103,112,39
2020-12-23 18:00:00,80,90,28
2020-12-24 00:00:00,46,47,19
2020-12-24 06:00:00,76,82,25
2020-12-24 12:00:00,115,119,37
2020-12-24 18:00:00,103,112,28
2020-12-25 00:00:00,34,35,13
2020-12-25 06:00:00,83,86,25
2020-12-25 12:00:00,132,147,39
2020-12-25 18:00:00,102,107,29
2020-12-26 00:00:00,46,48,16
2020-12-26 06:00:00,90,96,33
2020-12-26 12:00:00,140,148,45
2020-12-26 18:00:00,115,128,28
2020-12-27 00:00:00,53,57,19
2020-12-27 06:00:00,89,95,34
2020-12-27 12:00:00,117,131,34
2020-12-27 18:00:00,98,107,21
2020-12-28 00:00:00,41,44,18
2020-12-28 06:00:00,94,101,30
2020-12-28 12:00:00,135,146,47
2020-12-28 18:00:00,110,117,29
2020-12-29 00:00:00,38,38,9
2020-12-29 06:00:00,59,64,18
2020-12-29 12:00:00,120,134,47
2020-12-29 18:00:00,100,103,23
2020-12-30 00:00:00,40,41,12
2020-12-30 06:00:00,76,78,24
2020-12-30 12:00:00,129,140,38
2020-12-30 18:00:00,95,100,23
2020-12-31 00:00:00,46,50,10
2020-12-31 06:00:00,75,83,24
2020-12-31 12:00:00,114,122,38
2020-12-31 18:00:00,98,104,26
2021-01-01 00:00:00,40,44,13
2021-01-01 06:00:00,74,77,20
2021-01-01 12:00:00,137,146,41
2021-01-01 18:00:00,117,136,39
2021-01-02 00:00:00,39,39,10
2021-01-02 06:00:00,79,85,17
2021-01-02 12:00:00,132,143,38
2021-01-02 18:00:00,116,128,29
2021-01-03 00:00:00,36,37,13
2021-01-03 06:00:00,77,83,18
2021-01-03 12:00:00,125,135,43
2021-01-03 18:00:00,112,119,28
2021-01-04 00:00:00,45,45,16
2021-01-04 06:00:00,85,95,36
2021-01-04 12:00:00,139,156,50
2021-01-04 18:00:00,112,122,42
2021-01-05 00:00:00,41,43,11
2021-01-05 06:00:00,96,98,27
2021-01-05 12:00:00,131,141,50
2021-01-05 18:00:00,119,131,31
2021-01-06 00:00:00,42,42,10
2021-01-06 06:00:00,77,86,29
2021-01-06 12:00:00,101,118,36
2021-01-06 18:00:00,103,115,35
2021-01-07 00:00:00,49,49,8
2021-01-07 06:00:00,77,85,22
2021-01-07 12:00:00,124,138,39
2021-01-07 18:00:00,101,108,24
2021-01-08 00:00:00,38,40,9
2021-01-08 06:00:00,84,87,25
2021-01-08 12:00:00,136,145,35
2021-01-08 18:00:00,109,113,24
2021-01-09 00:00:00,43,46,10
2021-01-09 06:00:00,61,64,24
2021-01-09 12:00:00,118,126,33
2021-01-09 18:00:00,114,121,32
2021-01-10 00:00:00,50,53,13
2021-01-10 06:00:00,72,76,26
2021-01-10 12:00:00,126,140,41
2021-01-10 18:00:00,96,105,25
2021-01-11 00:00:00,36,36,12
2021-01-11 06:00:00,102,109,34
2021-01-11 12:00:00,143,158,54
2021-01-11 18:00:00,100,110,20
2021-01-12 00:00:00,40,45,15
2021-01-12 06:00:00,67,70,28
2021-01-12 12:00:00,112,118,46
2021-01-12 18:00:00,115,119,26
2021-01-13 00:00:00,44,46,16
2021-01-13 06:00:00,82,89,29
2021-01-13 12:00:00,125,139,42
2021-01-13 18:00:00,111,124,35
2021-01-14 00:00:00,50,53,16
2021-01-14 06:00:00,87,90,27
2021-01-14 12:00:00,112,123,37
2021-01-14 18:00:00,76,84,24
2021-01-15 00:00:00,24,24,7
2021-01-15 06:00:00,73,75,26
2021-01-15 12:00:00,112,119,38
2021-01-15 18:00:00,117,129,32
2021-01-16 00:00:00,48,53,15
2021-01-16 06:00:00,73,78,24
2021-01-16 12:00:00,110,124,40
2021-01-16 18:00:00,120,129,32
2021-01-17 00:00:00,48,49,10
2021-01-17 06:00:00,87,90,28
2021-01-17 12:00:00,143,157,37
2021-01-17 18:00:00,117,122,29
2021-01-18 00:00:00,50,52,13
2021-01-18 06:00:00,94,100,27
2021-01-18 12:00:00,126,143,29
2021-01-18 18:00:00,118,132,35
2021-01-19 00:00:00,34,34,9
2021-01-19 06:00:00,77,80,23
2021-01-19 12:00:00,126,137,49
2021-01-19 18:00:00,97,98,24
2021-01-20 00:00:00,50,54,12
2021-01-20 06:00:00,92,98,30
2021-01-20 12:00:00,121,130,49
2021-01-20 18:00:00,105,115,28
2021-01-21 00:00:00,40,45,13
2021-01-21 06:00:00,80,92,26
2021-01-21 12:00:00,133,146,37
2021-01-21 18:00:00,107,117,41
2021-01-22 00:00:00,37,39,10
2021-01-22 06:00:00,77,83,24
2021-01-22 12:00:00,105,118,52
2021-01-22 18:00:00,110,119,32
2021-01-23 00:00:00,45,46,19
2021-01-23 06:00:00,74,80,31
2021-01-23 12:00:00,125,132,40
2021-01-23 18:00:00,107,110,28
2021-01-24 00:00:00,45,48,14
2021-01-24 06:00:00,84,89,28
2021-01-24 12:00:00,103,113,28
2021-01-24 18:00:00,98,105,32
2021-01-25 00:00:00,36,38,13
2021-01-25 06:00:00,66,71,23
2021-01-25 12:00:00,135,148,52
2021-01-25 18:00:00,113,123,27
2021-01-26 00:00:00,34,37,12
2021-01-26 06:00:00,96,99,23
2021-01-26 12:00:00,130,144,41
2021-01-26 18:00:00,119,129,30
2021-01-27 00:00:00,34,36,9
2021-01-27 06:00:00,75,76,25
2021-01-27 12:00:00,127,145,44
2021-01-27 18:00:00,84,93,20
2021-01-28 00:00:00,36,39,11
2021-01-28 06:00:00,84,90,34
2021-01-28 12:00:00,99,107,41
2021-01-28 18:00:00,98,104,27
2021-01-29 00:00:00,41,42,9
2021-01-29 06:00:00,66,71,25
2021-01-29 12:00:00,124,132,39
2021-01-29 18:00:00,109,116,40
2021-01-30 00:00:00,51,52,11
2021-01-30 06:00:00,77,80,20
2021-01-30 12:00:00,142,155,36
2021-01-30 18:00:00,115,121,30
2021-01-31 00:00:00,47,50,12
2021-01-31 06:00:00,71,75,16
2021-01-31 12:00:00,127,140,27
2021-01-31 18:00:00,106,114,27
2021-02-01 00:00:00,34,36,10
2021-02-01 06:00:00,103,111,33
2021-02-01 12:00:00,122,137,44
2021-02-01 18:00:00,131,138,44
2021-02-02 00:00:00,43,45,12
2021-02-02 06:00:00,88,94,31
2021-02-02 12:00:00,126,146,49
2021-02-02 18:00:00,105,120,37
2021-02-03 00:00:00,40,41,10
2021-02-03 06:00:00,88,94,25
2021-02-03 12:00:00,109,121,40
2021-02-03 18:00:00,110,121,27
2021-02-04 00:00:00,39,42,11
2021-02-04 06:00:00,82,88,17
2021-02-04 12:00:00,106,119,32
2021-02-04 18:00:00,110,116,33
2021-02-05 00:00:00,47,48,10
2021-02-05 06:00:00,84,89,24
2021-02-05 12:00:00,134,144,51
2021-02-05 18:00:00,104,113,20
2021-02-06 00:00:00,47,48,7
2021-02-06 06:00:00,82,87,30
2021-02-06 12:00:00,123,132,28
2021-02-06 18:00:00,116,123,20
2021-02-07 00:00:00,37,40,11
2021-02-07 06:00:00,82,83,22
2021-02-07 12:00:00,129,132,39
2021-02-07 18:00:00,109,117,27
2021-02-08 00:00:00,44,45,14
2021-02-08 06:00:00,91,104,32
2021-02-08 12:00:00,134,151,47
2021-02-08 18:00:00,94,100,26
2021-02-09 00:00:00,36,38,8
2021-02-09 06:00:00,75,85,27
2021-02-09 12:00:00,123,131,39
2021-02-09 18:00:00,109,119,39
2021-02-10 00:00:00,31,33,5
2021-02-10 06:00:00,71,77,24
2021-02-10 12:00:00,131,144,45
2021-02-10 18:00:00,111,119,28
2021-02-11 00:00:00,34,36,12
2021-02-11 06:00:00,88,96,27
2021-02-11 12:00:00,115,123,36
2021-02-11 18:00:00,110,122,39
2021-02-12 00:00:00,34,35,12
2021-02-12 06:00:00,90,98,35
2021-02-12 12:00:00,137,147,56
2021-02-12 18:00:00,106,116,25
2021-02-13 00:00:00,37,40,11
2021-02-13 06:00:00,73,79,30
2021-02-13 12:00:00,120,126,31
2021-02-13 18:00:00,107,110,26
2021-02-14 00:00:00,42,44,8
2021-02-14 06:00:00,55,57,19
2021-02-14 12:00:00,117,121,40
2021-02-14 18:00:00,109,115,26
2021-02-15 00:00:00,38,40,13
2021-02-15 06:00:00,93,104,32
2021-02-15 12:00:00,134,142,48
2021-02-15 18:00:00,103,113,23
2021-02-16 00:00:00,34,36,11
2021-02-16 06:00:00,78,87,25
2021-02-16 12:00:00,126,133,42
2021-02-16 18:00:00,108,116,41
2021-02-17 00:00:00,52,56,15
2021-02-17 06:00:00,74,77,33
2021-02-17 12:00:00,117,127,37
2021-02-17 18:00:00,100,105,29
2021-02-18 00:00:00,39,39,9
2021-02-18 06:00:00,88,92,29
2021-02-18 12:00:00,122,133,40
2021-02-18 18:00:00,117,127,34
2021-02-19 00:00:00,38,40,8
2021-02-19 06:00:00,88,91,35
2021-02-19 12:00:00,133,151,39
2021-02-19 18:00:00,112,113,28
2021-02-20 00:00:00,44,46,12
2021-02-20 06:00:00,80,85,27
2021-02-20 12:00:00,128,142,38
2021-02-20 18:00:00,127,141,20
2021-02-21 00:00:00,52,52,13
2021-02-21 06:00:00,89,94,29
2021-02-21 12:00:00,130,138,36
2021-02-21 18:00:00,133,142,35
2021-02-22 00:00:00,46,46,13
2021-02-22 06:00:00,119,129,39
2021-02-22 12:00:00,152,175,52
2021-02-22 18:00:00,108,110,19
2021-02-23 00:00:00,43,46,17
2021-02-23 06:00:00,90,104,24
2021-02-23 12:00:00,128,138,45
2021-02-23 18:00:00,116,124,34
2021-02-24 00:00:00,54,56,17
2021-02-24 06:00:00,82,92,29
2021-02-24 12:00:00,141,148,36
2021-02-24 18:00:00,117,127,30
2021-02-25 00:00:00,49,50,15
2021-02-25 06:00:00,84,91,29
2021-02-25 12:00:00,146,159,49
2021-02-25 18:00:00,103,112,23
2021-02-26 00:00:00,41,42,13
2021-02-26 06:00:00,114,128,43
2021-02-26 12:00:00,129,140,39
2021-02-26 18:00:00,122,132,29
2021-02-27 00:00:00,52,55,17
2021-02-27 06:00:00,80,86,29
2021-02-27 12:00:00,142,158,40
2021-02-27 18:00:00,100,108,21
2021-02-28 00:00:00,37,38,10
2021-02-28 06:00:00,86,89,23
2021-02-28 12:00:00,134,140,46
2021-02-28 18:00:00,126,135,35
2021-03-01 00:00:00,38,38,12
2021-03-01 06:00:00,97,105,28
2021-03-01 12:00:00,112,127,42
2021-03-01 18:00:00,140,147,44
2021-03-02 00:00:00,53,55,13
2021-03-02 06:00:00,108,113,35
2021-03-02 12:00:00,149,162,54
2021-03-02 18:00:00,107,113,18
2021-03-03 00:00:00,50,52,19
2021-03-03 06:00:00,94,100,33
2021-03-03 12:00:00,148,158,55
2021-03-03 18:00:00,115,126,23
2021-03-04 00:00:00,44,45,13
2021-03-04 06:00:00,96,100,23
2021-03-04 12:00:00,129,139,47
2021-03-04 18:00:00,107,118,33
2021-03-05 00:00:00,42,42,18
2021-03-05 06:00:00,88,96,27
2021-03-05 12:00:00,130,141,47
2021-03-05 18:00:00,122,137,39
2021-03-06 00:00:00,54,57,19
2021-03-06 06:00:00,64,67,13
2021-03-06 12:00:00,143,154,46
2021-03-06 18:00:00,131,144,37
2021-03-07 00:00:00,47,48,10
2021-03-07 06:00:00,101,110,30
2021-03-07 12:00:00,124,134,37
2021-03-07 18:00:00,116,126,28
2021-03-08 00:00:00,51,53,15
2021-03-08 06:00:00,99,104,33
2021-03-08 12:00:00,132,150,44
2021-03-08 18:00:00,102,109,27
2021-03-09 00:00:00,39,41,12
2021-03-09 06:00:00,71,74,20
2021-03-09 12:00:00,134,144,50
2021-03-09 18:00:00,108,116,27
2021-03-10 00:00:00,38,38,7
2021-03-10 06:00:00,91,99,27
2021-03-10 12:00:00,117,127,43
2021-03-10 18:00:00,115,123,31
2021-03-11 00:00:00,40,41,11
2021-03-11 06:00:00,95,103,37
2021-03-11 12:00:00,132,139,52
2021-03-11 18:00:00,121,127,32
2021-03-12 00:00:00,47,50,11
2021-03-12 06:00:00,83,93,23
2021-03-12 12:00:00,121,142,49
2021-03-12 18:00:00,118,127,44
2021-03-13 00:00:00,52,52,15
2021-03-13 06:00:00,89,92,26
2021-03-13 12:00:00,120,126,31
2021-03-13 18:00:00,108,123,30
2021-03-14 00:00:00,45,50,10
2021-03-14 06:00:00,77,84,25
2021-03-14 12:00:00,127,136,48
2021-03-14 18:00:00,139,145,34
2021-03-15 00:00:00,42,44,10
2021-03-15 06:00:00,89,90,28
2021-03-15 12:00:00,144,158,56
2021-03-15 18:00:00,113,131,37
2021-03-16 00:00:00,54,55,17
2021-03-16 06:00:00,112,121,37
2021-03-16 12:00:00,127,141,40
2021-03-16 18:00:00,118,123,30
2021-03-17 00:00:00,38,41,8
2021-03-17 06:00:00,85,90,21
2021-03-17 12:00:00,120,131,36
2021-03-17 18:00:00,112,120,26
2021-03-18 00:00:00,50,51,10
2021-03-18 06:00:00,87,95,29
2021-03-18 12:00:00,124,137,42
2021-03-18 18:00:00,112,120,36
2021-03-19 00:00:00,45,45,10
2021-03-19 06:00:00,78,81,33
2021-03-19 12:00:00,146,154,53
2021-03-19 18:00:00,112,117,39
2021-03-20 00:00:00,51,51,11
2021-03-20 06:00:00,79,85,22
2021-03-20 12:00:00,131,143,36
2021-03-20 18:00:00,135,146,33
2021-03-21 00:00:00,47,48,11
2021-03-21 06:00:00,93,96,29
2021-03-21 12:00:00,143,152,34
2021-03-21 18:00:00,110,118,29
2021-03-22 00:00:00,46,48,11
2021-03-22 06:00:00,87,95,26
2021-03-22 12:00:00,146,156,43
2021-03-22 18:00:00,112,126,31
2021-03-23 00:00:00,48,49,16
